,year,month,stateid,price,price-units
1839,07,2023,NC,7.52,cents per kilowatt-hour
1841,07,2023,NC,12.39,cents per kilowatt-hour
1842,07,2023,NC,9.28,cents per kilowatt-hour
1843,07,2023,ND,8.15,cents per kilowatt-hour
1844,07,2023,ND,7.37,cents per kilowatt-hour
1845,07,2023,ND,7.35,cents per kilowatt-hour
1847,07,2023,ND,12.63,cents per kilowatt-hour
1848,07,2023,ND,0.0,cents per kilowatt-hour
1849,07,2023,OH,11.39,cents per kilowatt-hour
1850,07,2023,OH,10.57,cents per kilowatt-hour
1851,07,2023,OH,7.2,cents per kilowatt-hour
1853,07,2023,OH,15.73,cents per kilowatt-hour
1854,07,2023,OH,6.02,cents per kilowatt-hour
1855,07,2023,OK,10.05,cents per kilowatt-hour
1856,07,2023,OK,9.97,cents per kilowatt-hour
1857,07,2023,OK,6.82,cents per kilowatt-hour
1859,07,2023,OK,12.27,cents per kilowatt-hour
1860,07,2023,OK,0.0,cents per kilowatt-hour
1861,07,2023,OR,10.39,cents per kilowatt-hour
1862,07,2023,OR,9.91,cents per kilowatt-hour
1863,07,2023,OR,7.56,cents per kilowatt-hour
1865,07,2023,OR,13.17,cents per kilowatt-hour
1866,07,2023,OR,11.31,cents per kilowatt-hour
1867,07,2023,PA,12.67,cents per kilowatt-hour
1868,07,2023,PA,11.09,cents per kilowatt-hour
1869,07,2023,PA,7.67,cents per kilowatt-hour
1871,01,2023,WY,8.05,cents per kilowatt-hour
1872,01,2023,WY,8.81,cents per kilowatt-hour
1873,01,2023,WY,6.58,cents per kilowatt-hour
1875,01,2023,WY,10.24,cents per kilowatt-hour
1876,01,2023,WY,0.0,cents per kilowatt-hour
1877,01,2023,NEW,24.3,cents per kilowatt-hour
1878,01,2023,NEW,20.64,cents per kilowatt-hour
1879,01,2023,NEW,16.6,cents per kilowatt-hour
1881,01,2023,NEW,29.95,cents per kilowatt-hour
1882,01,2023,NEW,14.42,cents per kilowatt-hour
1883,01,2023,MAT,15.79,cents per kilowatt-hour
1884,01,2023,MAT,15.35,cents per kilowatt-hour
1885,01,2023,MAT,8.59,cents per kilowatt-hour
1887,01,2023,MAT,19.88,cents per kilowatt-hour
1888,01,2023,MAT,14.23,cents per kilowatt-hour
1889,01,2023,ENC,12.17,cents per kilowatt-hour
1890,01,2023,ENC,12.04,cents per kilowatt-hour
1891,01,2023,ENC,8.27,cents per kilowatt-hour
1893,01,2023,ENC,15.8,cents per kilowatt-hour
1894,01,2023,ENC,7.49,cents per kilowatt-hour
1895,01,2023,WNC,9.67,cents per kilowatt-hour
1896,01,2023,WNC,9.59,cents per kilowatt-hour
1897,01,2023,WNC,7.46,cents per kilowatt-hour
1899,01,2023,WNC,11.34,cents per kilowatt-hour
1900,01,2023,WNC,8.9,cents per kilowatt-hour
1901,01,2023,SAT,12.01,cents per kilowatt-hour
1902,01,2023,SAT,11.35,cents per kilowatt-hour
1903,01,2023,SAT,7.91,cents per kilowatt-hour
1905,01,2023,SAT,13.9,cents per kilowatt-hour
1906,02,2023,OK,9.06,cents per kilowatt-hour
1907,02,2023,OK,6.23,cents per kilowatt-hour
1909,02,2023,OK,11.34,cents per kilowatt-hour
1910,02,2023,OK,0.0,cents per kilowatt-hour
1911,02,2023,OR,10.43,cents per kilowatt-hour
1912,02,2023,OR,9.91,cents per kilowatt-hour
1913,02,2023,OR,7.91,cents per kilowatt-hour
1915,02,2023,OR,12.25,cents per kilowatt-hour
1916,02,2023,OR,11.1,cents per kilowatt-hour
1917,02,2023,PA,13.14,cents per kilowatt-hour
1918,02,2023,PA,11.92,cents per kilowatt-hour
1919,02,2023,PA,8.06,cents per kilowatt-hour
1921,02,2023,PA,18.33,cents per kilowatt-hour
1922,02,2023,PA,11.46,cents per kilowatt-hour
1923,02,2023,RI,23.24,cents per kilowatt-hour
1924,02,2023,RI,18.7,cents per kilowatt-hour
1925,02,2023,RI,19.8,cents per kilowatt-hour
1927,02,2023,RI,29.08,cents per kilowatt-hour
1929,03,2023,AK,23.45,cents per kilowatt-hour
1930,03,2023,AK,0.0,cents per kilowatt-hour
1931,03,2023,AZ,11.24,cents per kilowatt-hour
1932,03,2023,AZ,11.01,cents per kilowatt-hour
1933,03,2023,AZ,7.2,cents per kilowatt-hour
1935,03,2023,AZ,13.62,cents per kilowatt-hour
1936,03,2023,AZ,8.96,cents per kilowatt-hour
1937,03,2023,AR,9.56,cents per kilowatt-hour
1938,03,2023,AR,10.47,cents per kilowatt-hour
1939,03,2023,AR,6.65,cents per kilowatt-hour
1941,03,2023,AR,12.21,cents per kilowatt-hour
1942,03,2023,AR,11.18,cents per kilowatt-hour
1943,03,2023,CA,23.73,cents per kilowatt-hour
1944,03,2023,CA,21.6,cents per kilowatt-hour
1945,03,2023,CA,16.94,cents per kilowatt-hour
1947,03,2023,CA,30.39,cents per kilowatt-hour
1948,03,2023,CA,11.79,cents per kilowatt-hour
1949,03,2023,CO,11.36,cents per kilowatt-hour
1950,03,2023,CO,11.04,cents per kilowatt-hour
1951,03,2023,CO,8.45,cents per kilowatt-hour
1953,03,2023,CO,13.8,cents per kilowatt-hour
1954,03,2023,CO,12.37,cents per kilowatt-hour
1955,03,2023,CT,25.98,cents per kilowatt-hour
1956,03,2023,CT,20.59,cents per kilowatt-hour
1957,03,2023,CT,15.78,cents per kilowatt-hour
1959,03,2023,CT,33.06,cents per kilowatt-hour
1960,03,2023,CT,27.22,cents per kilowatt-hour
1961,03,2023,DE,12.77,cents per kilowatt-hour
1962,03,2023,DE,11.8,cents per kilowatt-hour
1963,03,2023,DE,8.02,cents per kilowatt-hour
1965,03,2023,DE,15.33,cents per kilowatt-hour
1966,03,2023,DE,0.0,cents per kilowatt-hour
1967,03,2023,DC,16.13,cents per kilowatt-hour
1968,03,2023,DC,16.49,cents per kilowatt-hour
1969,07,2023,PA,17.94,cents per kilowatt-hour
1970,07,2023,PA,10.04,cents per kilowatt-hour
1971,07,2023,RI,20.34,cents per kilowatt-hour
1972,07,2023,RI,16.6,cents per kilowatt-hour
1973,07,2023,RI,18.88,cents per kilowatt-hour
1975,07,2023,RI,24.31,cents per kilowatt-hour
1976,07,2023,RI,16.73,cents per kilowatt-hour
1977,07,2023,SC,10.82,cents per kilowatt-hour
1978,07,2023,SC,10.54,cents per kilowatt-hour
1979,07,2023,SC,7.1,cents per kilowatt-hour
1981,07,2023,SC,13.21,cents per kilowatt-hour
1982,07,2023,SC,0.0,cents per kilowatt-hour
1983,07,2023,SD,10.98,cents per kilowatt-hour
1984,07,2023,SD,10.6,cents per kilowatt-hour
1985,07,2023,SD,8.23,cents per kilowatt-hour
1987,07,2023,SD,13.3,cents per kilowatt-hour
1988,07,2023,SD,0.0,cents per kilowatt-hour
1989,07,2023,TN,10.93,cents per kilowatt-hour
1990,07,2023,TN,11.98,cents per kilowatt-hour
1991,07,2023,TN,6.39,cents per kilowatt-hour
1993,07,2023,TN,12.22,cents per kilowatt-hour
1994,07,2023,TN,0.0,cents per kilowatt-hour
1995,07,2023,TX,10.25,cents per kilowatt-hour
1996,07,2023,TX,8.85,cents per kilowatt-hour
1997,07,2023,TX,6.53,cents per kilowatt-hour
1999,07,2023,TX,13.95,cents per kilowatt-hour
2000,07,2023,TX,7.22,cents per kilowatt-hour
2001,07,2023,UT,9.51,cents per kilowatt-hour
2002,07,2023,UT,8.39,cents per kilowatt-hour
2003,07,2023,UT,7.6,cents per kilowatt-hour
2005,07,2023,UT,11.71,cents per kilowatt-hour
2006,07,2023,UT,12.31,cents per kilowatt-hour
2007,07,2023,VT,17.38,cents per kilowatt-hour
2008,05,2023,TN,12.27,cents per kilowatt-hour
2009,05,2023,TN,0.0,cents per kilowatt-hour
2010,05,2023,TX,9.43,cents per kilowatt-hour
2011,05,2023,TX,8.45,cents per kilowatt-hour
2012,05,2023,TX,5.81,cents per kilowatt-hour
2014,05,2023,TX,14.65,cents per kilowatt-hour
2015,05,2023,TX,6.84,cents per kilowatt-hour
2016,05,2023,UT,8.6,cents per kilowatt-hour
2017,05,2023,UT,8.49,cents per kilowatt-hour
2018,05,2023,UT,6.26,cents per kilowatt-hour
2020,05,2023,UT,10.84,cents per kilowatt-hour
2021,05,2023,UT,12.3,cents per kilowatt-hour
2022,05,2023,VT,17.23,cents per kilowatt-hour
2023,05,2023,VT,18.09,cents per kilowatt-hour
2024,05,2023,VT,10.59,cents per kilowatt-hour
2026,05,2023,VT,21.03,cents per kilowatt-hour
2027,05,2023,VT,0.0,cents per kilowatt-hour
2028,05,2023,VA,10.75,cents per kilowatt-hour
2029,05,2023,VA,9.28,cents per kilowatt-hour
2030,05,2023,VA,9.04,cents per kilowatt-hour
2032,05,2023,VA,15.19,cents per kilowatt-hour
2033,05,2023,VA,10.76,cents per kilowatt-hour
2034,02,2023,KY,12.64,cents per kilowatt-hour
2035,02,2023,KY,0.0,cents per kilowatt-hour
2036,02,2023,LA,10.15,cents per kilowatt-hour
2037,02,2023,LA,12.39,cents per kilowatt-hour
2038,02,2023,LA,7.24,cents per kilowatt-hour
2040,02,2023,LA,12.88,cents per kilowatt-hour
2041,02,2023,LA,13.22,cents per kilowatt-hour
2042,02,2023,ME,20.43,cents per kilowatt-hour
2043,02,2023,ME,17.57,cents per kilowatt-hour
2044,02,2023,ME,11.94,cents per kilowatt-hour
2046,02,2023,ME,26.32,cents per kilowatt-hour
2047,02,2023,ME,0.0,cents per kilowatt-hour
2048,02,2023,MD,14.9,cents per kilowatt-hour
2049,02,2023,MD,14.12,cents per kilowatt-hour
2050,02,2023,MD,10.29,cents per kilowatt-hour
2052,02,2023,MD,16.22,cents per kilowatt-hour
2053,02,2023,MD,11.23,cents per kilowatt-hour
2054,02,2023,MA,25.77,cents per kilowatt-hour
2055,02,2023,MA,21.88,cents per kilowatt-hour
2056,02,2023,MA,19.1,cents per kilowatt-hour
2058,02,2023,MA,32.56,cents per kilowatt-hour
2059,02,2023,MA,8.65,cents per kilowatt-hour
2060,02,2023,MI,13.4,cents per kilowatt-hour
2061,02,2023,MI,13.06,cents per kilowatt-hour
2062,12,2023,OK,8.47,cents per kilowatt-hour
2063,12,2023,OK,5.79,cents per kilowatt-hour
2065,12,2023,OK,10.79,cents per kilowatt-hour
2066,12,2023,OK,0.0,cents per kilowatt-hour
2067,12,2023,OR,10.28,cents per kilowatt-hour
2068,12,2023,OR,9.69,cents per kilowatt-hour
2069,12,2023,OR,7.3,cents per kilowatt-hour
2071,12,2023,OR,12.61,cents per kilowatt-hour
2072,12,2023,OR,11.73,cents per kilowatt-hour
2073,12,2023,PA,12.55,cents per kilowatt-hour
2074,12,2023,PA,11.1,cents per kilowatt-hour
2075,12,2023,PA,7.67,cents per kilowatt-hour
2077,12,2023,PA,17.52,cents per kilowatt-hour
2078,12,2023,PA,10.71,cents per kilowatt-hour
2079,12,2023,RI,24.63,cents per kilowatt-hour
2080,12,2023,RI,20.16,cents per kilowatt-hour
2081,12,2023,RI,19.83,cents per kilowatt-hour
2083,12,2023,RI,30.86,cents per kilowatt-hour
2084,12,2023,RI,20.94,cents per kilowatt-hour
2085,12,2023,SC,10.2,cents per kilowatt-hour
2086,12,2023,SC,9.68,cents per kilowatt-hour
2087,12,2023,SC,6.63,cents per kilowatt-hour
2089,05,2023,MN,12.72,cents per kilowatt-hour
2090,05,2023,MN,8.9,cents per kilowatt-hour
2092,05,2023,MN,15.32,cents per kilowatt-hour
2093,05,2023,MN,12.66,cents per kilowatt-hour
2094,05,2023,MS,10.9,cents per kilowatt-hour
2095,05,2023,MS,12.56,cents per kilowatt-hour
2096,05,2023,MS,6.78,cents per kilowatt-hour
2098,05,2023,MS,13.89,cents per kilowatt-hour
2099,05,2023,MS,0.0,cents per kilowatt-hour
2100,05,2023,MO,10.28,cents per kilowatt-hour
2101,05,2023,MO,9.55,cents per kilowatt-hour
2102,05,2023,MO,7.52,cents per kilowatt-hour
2104,05,2023,MO,12.27,cents per kilowatt-hour
2105,05,2023,MO,8.43,cents per kilowatt-hour
2106,05,2023,MT,10.13,cents per kilowatt-hour
2107,05,2023,MT,12.19,cents per kilowatt-hour
2108,05,2023,MT,5.14,cents per kilowatt-hour
2110,05,2023,MT,12.79,cents per kilowatt-hour
2111,05,2023,MT,0.0,cents per kilowatt-hour
2112,05,2023,NE,9.06,cents per kilowatt-hour
2113,05,2023,NE,8.66,cents per kilowatt-hour
2114,05,2023,NE,7.44,cents per kilowatt-hour
2116,05,2023,NE,11.77,cents per kilowatt-hour
2117,05,2023,NE,0.0,cents per kilowatt-hour
2118,01,2023,IL,8.48,cents per kilowatt-hour
2120,01,2023,IL,15.99,cents per kilowatt-hour
2121,01,2023,IL,7.44,cents per kilowatt-hour
2122,01,2023,IN,12.57,cents per kilowatt-hour
2123,01,2023,IN,13.68,cents per kilowatt-hour
2124,01,2023,IN,9.27,cents per kilowatt-hour
2126,01,2023,IN,15.43,cents per kilowatt-hour
2127,01,2023,IN,13.29,cents per kilowatt-hour
2128,01,2023,IA,8.51,cents per kilowatt-hour
2129,01,2023,IA,9.26,cents per kilowatt-hour
2130,01,2023,IA,6.18,cents per kilowatt-hour
2132,01,2023,IA,11.38,cents per kilowatt-hour
2133,01,2023,IA,0.0,cents per kilowatt-hour
2134,01,2023,KS,10.9,cents per kilowatt-hour
2135,01,2023,KS,10.96,cents per kilowatt-hour
2136,01,2023,KS,8.58,cents per kilowatt-hour
2138,01,2023,KS,12.73,cents per kilowatt-hour
2139,01,2023,KS,0.0,cents per kilowatt-hour
2140,02,2023,IL,11.05,cents per kilowatt-hour
2141,02,2023,IL,8.08,cents per kilowatt-hour
2143,02,2023,IL,17.03,cents per kilowatt-hour
2144,02,2023,IL,7.15,cents per kilowatt-hour
2145,02,2023,IN,12.88,cents per kilowatt-hour
2146,02,2023,IN,14.13,cents per kilowatt-hour
2147,02,2023,IN,9.56,cents per kilowatt-hour
2149,02,2023,IN,16.12,cents per kilowatt-hour
2150,02,2023,IN,0.0,cents per kilowatt-hour
2151,02,2023,IA,8.38,cents per kilowatt-hour
2152,02,2023,IA,9.26,cents per kilowatt-hour
2153,02,2023,IA,5.93,cents per kilowatt-hour
2155,02,2023,IA,11.69,cents per kilowatt-hour
2156,02,2023,IA,0.0,cents per kilowatt-hour
2157,02,2023,KS,11.56,cents per kilowatt-hour
2158,02,2023,KS,11.59,cents per kilowatt-hour
2159,02,2023,KS,8.27,cents per kilowatt-hour
2161,02,2023,KS,14.45,cents per kilowatt-hour
2162,02,2023,KS,0.0,cents per kilowatt-hour
2163,04,2023,VT,0.0,cents per kilowatt-hour
2164,04,2023,VA,10.66,cents per kilowatt-hour
2165,04,2023,VA,8.99,cents per kilowatt-hour
2166,04,2023,VA,8.54,cents per kilowatt-hour
2167,05,2023,WA,9.41,cents per kilowatt-hour
2168,05,2023,WA,9.75,cents per kilowatt-hour
2169,05,2023,WA,5.91,cents per kilowatt-hour
2171,05,2023,WA,11.16,cents per kilowatt-hour
2172,05,2023,WA,10.24,cents per kilowatt-hour
2173,05,2023,WV,10.15,cents per kilowatt-hour
2174,05,2023,WV,11.06,cents per kilowatt-hour
2175,05,2023,WV,7.31,cents per kilowatt-hour
2177,05,2023,WV,14.6,cents per kilowatt-hour
2178,05,2023,WV,0.0,cents per kilowatt-hour
2179,05,2023,WI,12.47,cents per kilowatt-hour
2180,05,2023,WI,12.62,cents per kilowatt-hour
2181,05,2023,WI,8.39,cents per kilowatt-hour
2183,05,2023,WI,17.43,cents per kilowatt-hour
2184,05,2023,WI,16.34,cents per kilowatt-hour
2185,05,2023,WY,8.22,cents per kilowatt-hour
2186,05,2023,WY,10.23,cents per kilowatt-hour
2187,05,2023,WY,6.41,cents per kilowatt-hour
2189,05,2023,WY,11.9,cents per kilowatt-hour
2190,05,2023,WY,0.0,cents per kilowatt-hour
2191,05,2023,NEW,21.91,cents per kilowatt-hour
2192,05,2023,NEW,18.13,cents per kilowatt-hour
2193,05,2023,NEW,15.25,cents per kilowatt-hour
2195,05,2023,NEW,29.47,cents per kilowatt-hour
2196,05,2023,NEW,11.16,cents per kilowatt-hour
2197,05,2023,MAT,14.4,cents per kilowatt-hour
2198,05,2023,MAT,14.37,cents per kilowatt-hour
2199,05,2023,MAT,7.77,cents per kilowatt-hour
2201,05,2023,MAT,18.96,cents per kilowatt-hour
2202,05,2023,MAT,14.3,cents per kilowatt-hour
2203,05,2023,ENC,11.93,cents per kilowatt-hour
2204,05,2023,ENC,12.11,cents per kilowatt-hour
2205,05,2023,ENC,7.82,cents per kilowatt-hour
2207,05,2023,ENC,16.86,cents per kilowatt-hour
2208,05,2023,ENC,7.27,cents per kilowatt-hour
2209,05,2023,WNC,10.21,cents per kilowatt-hour
2210,05,2023,WNC,10.18,cents per kilowatt-hour
2211,05,2023,WNC,7.45,cents per kilowatt-hour
2213,05,2023,WNC,13.4,cents per kilowatt-hour
2214,05,2023,WNC,10.3,cents per kilowatt-hour
2215,05,2023,SAT,11.59,cents per kilowatt-hour
2216,05,2023,SAT,10.66,cents per kilowatt-hour
2217,05,2023,SAT,7.2,cents per kilowatt-hour
2219,05,2023,SAT,14.59,cents per kilowatt-hour
2220,05,2023,SAT,10.27,cents per kilowatt-hour
2221,05,2023,ESC,10.51,cents per kilowatt-hour
2222,05,2023,ESC,11.95,cents per kilowatt-hour
2224,06,2023,TN,12.34,cents per kilowatt-hour
2225,06,2023,TN,0.0,cents per kilowatt-hour
2226,06,2023,TX,10.09,cents per kilowatt-hour
2227,06,2023,TX,8.68,cents per kilowatt-hour
2228,06,2023,TX,6.54,cents per kilowatt-hour
2230,06,2023,TX,14.35,cents per kilowatt-hour
2231,06,2023,TX,6.99,cents per kilowatt-hour
2232,06,2023,UT,9.14,cents per kilowatt-hour
2233,06,2023,UT,8.8,cents per kilowatt-hour
2234,06,2023,UT,6.73,cents per kilowatt-hour
2236,06,2023,UT,11.44,cents per kilowatt-hour
2237,06,2023,UT,12.37,cents per kilowatt-hour
2238,06,2023,VT,17.48,cents per kilowatt-hour
2239,06,2023,VT,18.06,cents per kilowatt-hour
2240,06,2023,VT,11.27,cents per kilowatt-hour
2242,06,2023,VT,21.0,cents per kilowatt-hour
2243,06,2023,VT,0.0,cents per kilowatt-hour
2244,01,2023,DE,9.12,cents per kilowatt-hour
2246,01,2023,DE,14.25,cents per kilowatt-hour
2247,01,2023,DE,0.0,cents per kilowatt-hour
2248,01,2023,DC,15.35,cents per kilowatt-hour
2249,01,2023,DC,15.78,cents per kilowatt-hour
2250,01,2023,DC,10.76,cents per kilowatt-hour
2252,01,2023,DC,14.96,cents per kilowatt-hour
2253,01,2023,DC,10.26,cents per kilowatt-hour
2254,01,2023,FL,13.57,cents per kilowatt-hour
2255,01,2023,FL,12.33,cents per kilowatt-hour
2256,01,2023,FL,10.19,cents per kilowatt-hour
2258,01,2023,FL,14.89,cents per kilowatt-hour
2259,01,2023,FL,11.14,cents per kilowatt-hour
2260,01,2023,GA,10.92,cents per kilowatt-hour
2261,01,2023,GA,10.9,cents per kilowatt-hour
2262,01,2023,GA,7.09,cents per kilowatt-hour
2264,01,2023,GA,12.81,cents per kilowatt-hour
2265,01,2023,GA,9.28,cents per kilowatt-hour
2266,01,2023,HI,42.64,cents per kilowatt-hour
2267,01,2023,HI,43.25,cents per kilowatt-hour
2268,01,2023,HI,40.18,cents per kilowatt-hour
2270,01,2023,HI,44.96,cents per kilowatt-hour
2271,01,2023,HI,0.0,cents per kilowatt-hour
2272,01,2023,ID,8.71,cents per kilowatt-hour
2273,01,2023,ID,8.16,cents per kilowatt-hour
2274,01,2023,ID,6.02,cents per kilowatt-hour
2276,01,2023,ID,10.51,cents per kilowatt-hour
2277,01,2023,ID,0.0,cents per kilowatt-hour
2278,01,2023,IL,12.15,cents per kilowatt-hour
2279,01,2023,IL,11.68,cents per kilowatt-hour
2280,05,2023,NV,12.73,cents per kilowatt-hour
2281,05,2023,NV,11.48,cents per kilowatt-hour
2282,05,2023,NV,9.14,cents per kilowatt-hour
2284,05,2023,NV,17.43,cents per kilowatt-hour
2285,05,2023,NV,13.02,cents per kilowatt-hour
2286,05,2023,NH,23.38,cents per kilowatt-hour
2287,05,2023,NH,20.41,cents per kilowatt-hour
2288,05,2023,NH,15.22,cents per kilowatt-hour
2290,05,2023,NH,30.6,cents per kilowatt-hour
2291,05,2023,NH,0.0,cents per kilowatt-hour
2292,05,2023,NJ,14.87,cents per kilowatt-hour
2293,05,2023,NJ,14.09,cents per kilowatt-hour
2294,05,2023,NJ,11.2,cents per kilowatt-hour
2296,05,2023,NJ,17.13,cents per kilowatt-hour
2297,05,2023,NJ,11.94,cents per kilowatt-hour
2298,05,2023,NM,8.82,cents per kilowatt-hour
2299,05,2023,NM,10.03,cents per kilowatt-hour
2300,05,2023,NM,5.69,cents per kilowatt-hour
2302,05,2023,NM,12.96,cents per kilowatt-hour
2303,05,2023,NM,0.0,cents per kilowatt-hour
2304,05,2023,NY,16.49,cents per kilowatt-hour
2305,05,2023,NY,16.36,cents per kilowatt-hour
2306,12,2023,VT,18.17,cents per kilowatt-hour
2307,12,2023,VT,18.57,cents per kilowatt-hour
2308,12,2023,VT,12.04,cents per kilowatt-hour
2310,12,2023,VT,21.09,cents per kilowatt-hour
2311,12,2023,VT,0.0,cents per kilowatt-hour
2312,12,2023,VA,10.4,cents per kilowatt-hour
2313,12,2023,VA,8.65,cents per kilowatt-hour
2314,12,2023,VA,8.49,cents per kilowatt-hour
2316,12,2023,VA,13.54,cents per kilowatt-hour
2317,12,2023,VA,9.97,cents per kilowatt-hour
2318,12,2023,WA,9.65,cents per kilowatt-hour
2319,12,2023,WA,9.94,cents per kilowatt-hour
2320,12,2023,WA,6.1,cents per kilowatt-hour
2322,12,2023,WA,10.98,cents per kilowatt-hour
2323,12,2023,WA,10.08,cents per kilowatt-hour
2324,07,2023,ENC,16.1,cents per kilowatt-hour
2325,07,2023,ENC,6.91,cents per kilowatt-hour
2326,07,2023,WNC,11.54,cents per kilowatt-hour
2327,07,2023,WNC,11.24,cents per kilowatt-hour
2328,07,2023,WNC,8.51,cents per kilowatt-hour
2330,07,2023,WNC,14.3,cents per kilowatt-hour
2331,07,2023,WNC,13.12,cents per kilowatt-hour
2332,07,2023,SAT,12.0,cents per kilowatt-hour
2333,07,2023,SAT,10.7,cents per kilowatt-hour
2334,07,2023,SAT,8.08,cents per kilowatt-hour
2336,07,2023,SAT,14.23,cents per kilowatt-hour
2337,07,2023,SAT,10.22,cents per kilowatt-hour
2338,07,2023,ESC,11.01,cents per kilowatt-hour
2339,07,2023,ESC,12.11,cents per kilowatt-hour
2341,04,2023,VA,14.58,cents per kilowatt-hour
2342,04,2023,VA,14.4,cents per kilowatt-hour
2343,04,2023,WA,9.66,cents per kilowatt-hour
2344,04,2023,WA,9.86,cents per kilowatt-hour
2345,04,2023,WA,6.6,cents per kilowatt-hour
2347,04,2023,WA,10.95,cents per kilowatt-hour
2348,04,2023,WA,10.19,cents per kilowatt-hour
2349,04,2023,WV,10.25,cents per kilowatt-hour
2350,04,2023,WV,11.41,cents per kilowatt-hour
2351,04,2023,WV,7.24,cents per kilowatt-hour
2353,04,2023,WV,14.38,cents per kilowatt-hour
2354,04,2023,WV,0.0,cents per kilowatt-hour
2355,04,2023,WI,12.56,cents per kilowatt-hour
2356,04,2023,WI,12.8,cents per kilowatt-hour
2357,04,2023,WI,8.42,cents per kilowatt-hour
2359,04,2023,WI,16.98,cents per kilowatt-hour
2360,04,2023,WI,16.93,cents per kilowatt-hour
2361,04,2023,WY,8.39,cents per kilowatt-hour
2362,04,2023,WY,8.95,cents per kilowatt-hour
2363,04,2023,WY,7.07,cents per kilowatt-hour
2365,04,2023,WY,11.19,cents per kilowatt-hour
2366,04,2023,WY,0.0,cents per kilowatt-hour
2367,04,2023,NEW,23.91,cents per kilowatt-hour
2368,04,2023,NEW,20.36,cents per kilowatt-hour
2369,04,2023,NEW,15.19,cents per kilowatt-hour
2371,04,2023,NEW,31.22,cents per kilowatt-hour
2372,04,2023,NEW,11.64,cents per kilowatt-hour
2373,04,2023,MAT,14.31,cents per kilowatt-hour
2374,04,2023,MAT,14.3,cents per kilowatt-hour
2375,04,2023,MAT,7.81,cents per kilowatt-hour
2377,04,2023,MAT,18.74,cents per kilowatt-hour
2378,04,2023,MAT,13.59,cents per kilowatt-hour
2379,04,2023,ENC,11.85,cents per kilowatt-hour
2380,04,2023,ENC,12.0,cents per kilowatt-hour
2381,04,2023,ENC,7.82,cents per kilowatt-hour
2383,04,2023,ENC,16.57,cents per kilowatt-hour
2384,04,2023,ENC,6.37,cents per kilowatt-hour
2385,04,2023,WNC,9.92,cents per kilowatt-hour
2386,04,2023,WNC,9.9,cents per kilowatt-hour
2387,04,2023,WNC,7.42,cents per kilowatt-hour
2389,04,2023,WNC,12.65,cents per kilowatt-hour
2390,04,2023,WNC,9.55,cents per kilowatt-hour
2391,04,2023,SAT,11.77,cents per kilowatt-hour
2392,04,2023,SAT,10.87,cents per kilowatt-hour
2393,04,2023,SAT,7.23,cents per kilowatt-hour
2395,04,2023,SAT,14.64,cents per kilowatt-hour
2396,09,2023,FL,15.48,cents per kilowatt-hour
2397,05,2023,ESC,6.62,cents per kilowatt-hour
2399,05,2023,ESC,13.26,cents per kilowatt-hour
2400,05,2023,ESC,0.0,cents per kilowatt-hour
2401,05,2023,WSC,9.21,cents per kilowatt-hour
2402,05,2023,WSC,8.74,cents per kilowatt-hour
2403,05,2023,WSC,5.83,cents per kilowatt-hour
2405,05,2023,WSC,13.81,cents per kilowatt-hour
